health	VaChiwenga Vokurudzira Kuti Vanhu Vangwarire Covid-19	Mutevedzeri wemutungamiri wenyika, VaConstantino Chiwenga, vanoti veruzhinji vanofanirwa kuramba vakangwarira kurwisana nechirwere cheCovid-19 sezvo chiri kuramba chichitekeshera pasi rose. Vachitaura semunyarikani pakuparura chirongwa Covid-19 Charity Cycling Campaign muBulawayo, VaChiwenga vati veruzhinji munyika havachakoshesi kutevedzera zvinokurudzirwa kuitwa nevehutano pakudzivirira kutapuriranwa kwehutachiwana hwecoronavirus uho hunokonzera chirwere cheCovid-19. VaChiwenga, avo vanovewo gurukota rezvehutano, vati Covid-19 iri kudzoka nehukasha kunyanya kunyika dzekumadokero vakayambira veruzhinji kuti vasaite sekuti chirwere ichi hachisisiko. VaChiwenga vati zviri kubuda pakuongorora chirwere cheCovid-19 munyika zvinoratidza kuti huwandu hwevanhu vanobatwa nechirwere ichi munyika huri kukwira kupfuura huwandu hwevanhu vanobatwa nechirwere ichi vabva kunze kwenyika. Vati muAfrica, South Africa ndeimwe yenyika dziri kubatwawo nechirwere ichi vakatiwo sezvo zvizvarwa zvemuZimbabwe zvakawanda zviri muSouth Africa, zvakakosha kuti veruzhinji vangwarirewo chirwere ichi. VaChiwenga vati muBulawayo kunyanya dambudziko rekushaikwa kwemvura rinoisa vanhu panjodzi yekubatwa nechirwere cheCovid. Vati hurumende iri kuita zvose zvainogona kuti igadzirise dambudziko iri asi havana kutsanangura zvizere. Vanhu gumi nevanomwe vachachovha mabhasikoro kubva muBulawayo vachienda kuHarare senzira yekukurudzira veruzhinji kuzvidzivirira kubva kuchirwere ichi. Mukuru wesangano reRotary Club International muBulawayo, VaAlbert Mkandla, avo vakabatsira kuronga chirongwa ichi vaudza Studio7 kuti vaona iyi iri nzira inogona kubatsira kuti vanhu varambe vachikoshesa kudzivirira chirwere cheCovid-19. Gurukota rezvemitambo, Muzvare Kirsty Coventry, pamwe nemutevedzeri wegurukota rezvemaindasitiri, VaRaj Modi, vabatana naVaChiwenga mukusangana nevachachovha mabhasikoro ava mushure mekunge mutevedzeri wemutungamiri wenyika vaparura chirongwa ichi. Mumwe wevachovhi vemabhasikoro ari muchirongwa ichi, Nqobani Gatsheni, ati ari kufara zvikuru kuve muchirongwa ichi chekukurudzira veruzhinji kuti varambe vachirwisa chirwere cheCovid-19. Vachovhi ava vachabva muguta reBulawayo mangwana mangwanani uye vanotarisirwa kusvika muHarare mushure memazuva matanhatu. Zimbabwe yave nevanhu mazana maviri nemakumi mashanu nevashanu vafa nechirwere cheCovid-19, uye vanhu zviuru zvisere nemazana matanhatu nemakumi mapfumbamwe nevatanhatu, vakabatwa nechirwere ichi munyika yose. No media source currently available 	https://www.voashona.com/a/zimbabwe-vice-president-warns-people-against-complacency/5659910.html
business	Vamwe Varimi Votsigira Kurambidzwa kweZvirimwa Zvekunze Munyika	Rimwe sangano revarimi reZimbabwe Commercial Farmers Union, ZCFU, rinoti rinotsigira zvakanyanya danho rakaziviswa nehurumende rekuti yave kumisa kupinzwa munyika kwezvirimwa zvakaita sehanyanisi, matomati, nechibage pamwe neupfu. Asi sangano iri rinoti panyaya yechibage hurumende yaifanirwa kutanga yaona kuti goho remwaka uno rakamira sei, yozoti yoona kuti chibage chingadiwa kubva kunze kwenyika chakawanda zvakadii. Mutevedzeri wegurukota rezvekurima vachiona nezvezvirimwa nemadiridziro, VaDavis Mharapira, vakaudza bepanhau reSunday Mail kuti hurumende pari zvino yambomira kupa marezinesi ekupinzwa kwehanyanisi nemadomasi, uye kubva musi wa 30 Kubvumbi gore rino inenge isisabvumidzi kupinzwa kwechibage neupfu munyika. VaMharapira vakati hurumende yatora danho iri senzira yekudzivirira varimi vemunyika kubva kuzvirimwa zvekunze izvo zvine mitengo yakaderera. Asi mutungamiri wesangano reZCFU, VaWonder Chabikwa, vanoti ongororo yezvirimwa iri kuitwa nebazi reAgritex inoratidza kuti matunhu ari kuchamhembe kwenyika atotarisana nedambudziko rekushaikwa kwemvura, izvo zvichaita kuti nyika ide chibage chakawanda kubva kunze. VaChabikwa vanoti kunyange hazvo goho remwaka wapera rakanga riri nani pane mamwe makore adarika, harikwanisi zvakare kuyambutsa nyika kusvika pakukohwa kwemwaka uno. Vanotiwo ongororo yeAgritex ndiyo ichabatsira kuti paonekwe kuti goho rawanikwa rakadii, chikafu chingada kuwedzerwa chakadii, izvo zvichaita kuti hurumende itange zvakare kubvumidza kupinzwa kwechibage munyika. No media source currently available 	https://www.voashona.com/a/zimbabwe-politics-maize-imports-ban-zcfu-government/2656967.html
sports	Egpyt Yotatsurana neSenegal Mufainari yeAfcon	Makwikwi eAfrica Nations Cup 2021 ari kutarisirwa nhasi kusvika kwamvura yacheka makumbo nemutambo wefainari pakati peEgypt neSenegal. Mutambo uye wakamirirwa nevakawanda sezvo paine vatambi vane mukurumbira vanoti Mo Salah anotambira Egypt neLiverpool uye Sadio Mane anotambira Senegal neLiverpool zvekareuye Edouard Mendy mubati wepagedhi weSenegal neChelsea ari kushura mare pasi rose nekuva mangoyi wemhando yepamusoro. Egypt yasimudza mukombe uyu kanomwe, Senegal haisati yambouhwina. Vanoongorora nyaya dzezvemitambo VaBrian Musekiwa vemuMaryland America vanoti vanoona sekuti Senegal yavanoti ine vatambi vakawanda vepamusoro ichakunda Ehypt 2-1. Nezuro Cameroon yakakunda Burkina Faso 5-3 mumapenalties mushure mekuita mangange 3-3 pakurwira chidanho chechitatu kumakwikwi aya. No media source currently available 	https://www.voashona.com/a/egpyt-yotatsurana-nesenegal-mufainari-yeafcon/6429808.html
sports	Zvikwata zviri kundichemera: Wenger	anoti zvikwata zvakawanda zvauya kwaari zvichida kumutenga apo ari kugadzirira kubva kuArsenal iyo yaarairidza kwemakore anodarika 22.   Wenger acharairidza mutambo wake wekupedzisira apo chikwata chake chichasangana neHuddewrsfield musi weSvondo.   Paakabvunzwa kuti pane zvimwe zvikwata here zviri kuuya kwaari zvichida kumutenga kuti agozvirairidze, Wenger anoti, “Hongu, zvakawandisa chaizvo. Asi handisi kumbofunga nezvazvo kana kuzvitarisa. Ndinoda kuramba ndichishanda kuno kusvika zuva rekupedzisira rekondirakiti yangu.   “Zveshuwa ndicharamba ndichishanda. Njere dzangu dzinoda chaizvo kuti ndirambe ndichishanda. Asi chokwadi chaicho handizive. Ndinofanirwa kufunga nezvazvo. Ndinofarira huswa hunyoro uye ndinoda kufamba pahuri mazuva ose. Handizive kana ndikaramba ndichizviita mazuva anotevera, zvinogoneka.   “Ndine ruzivo rwakanyanya munyaya dzenhabvu. Saka ndicharamba ndichishanda, ndichiitei, handizive.”   Achibvunzwa kuti achazoshanda nechimwe chikwata chemuEngland here, Wenger anoti, “Panguva ino zvichiri kundiremera. Handitarise nguva iyoyo. Handidi kufunga nezvazvo panguva ino kana kutaura nezvazvo.” – SportsMail Football	https://www.kwayedza.co.zw/zvikwata-zviri-kundichemera-wenger/
politics	VaPromise Mkwananzi veTajamuka Vogariswa Mujeri	Mutauriri weTajamuka, VaPromise Mkwananzi avo vakazvipira kumapurisa nemusi weChishanu vave kugara mutirongo mushure mekunge mutongi wedare ramejastiriti muHarare ati haasi kunzwa zvakanaka akati nyaya iyi izonzwikwa neMuvhuro. VaMkwananzi vakaenda kunozvipira kumapurisa negweta ravo VaTrust Maanda vanova nhengo yeZimbabwe Lawyers for Human Rights kana kuti ZLHR. Rimwe rinova nhengo yeZLHR, VaJerremiah Bamu vakaudza Studio 7 kuti pavakaenda kumapurisa ekuHarare Central neimwe nyaya yavanhu vakasungwa mukuratidzira kwemusi weChitatu, vakaudzwa kuti mapurisa ari kutsvaga VaMkwananzi uye Pastor Evan Mawarire veHash Tag This Flag. Mapurisa ainge ambobvunzurudzawo VaStern Zvorwadza avo vari kutungamirawo kuratidzira munyika. VaMkwananzi vakaudzawo Studio 7 kuti vainge vakazvipira kuenda kumapursa nekuti kuratidzira kwavari kuita kunotenderwa nebumbiro remutemo. Pastor Mawarire vakaudzawo Studio 7 kuti pane vanhu vari kuvafonera vachiva tyisidzira uye kuvatevera nekuuya kuhofisi yavo. Mapuria akasunga vanhu vanodarika mazana matatu uye ari kutsvaga kusunga vamwe nekuyedza kudzisiva kumwe kuratidzira kwadaidzirwa nemusi weChitatu nemusi wechina svondo rinouya. Vari kuratidziora vanoda kuti mutungamiri wenyika VaRobert Mugabe vaferefete vari kuita zvehuori zvikuru makurukota avo, kutambirisa vashandi vehurumende mari dzavo dzemihoro nenguva uye kubvisa mutemo uri kurambidza kupinda kwezvinhu munyika zvakaita sezvekuduya zviri kutengeswa nevanhu kuti vararame. Vamwe vari kutiwo VaMugabe ngavasiye basa nekuti vakundikana. Asi VaMugabe nemusi weChishanu vakave nemukana wekutaura nezvezvichemo izvi apo vakaita musangano kunhandare yeChipadze kuBindura asi vakangoti zvinhu zvaoma nekuti Zimbabwe yakatemerwa zvirango nevekunze. 	https://www.voashona.com/a/zimbabwe-matongerwo-enyika/3410649.html
sports	Mitambo yePremier Soccer League Yopinda Muvhiki reChinomwe Dynamos Ichinzi Isaite Mhirizhonga	Mhuri yenhabvu irikutarisira mitambo isina mhirizhonga apo makwikwi eCastle Lager Premier Soccer League ari kupinda musvondo rechinomwe. Mhuri yenhabvu munyika haisati yakanganwa mhirizhonga yakaitika svondo rapera apo vatsigiri veDynamos vakamuka chibhebhenenga mushure mekunge chikwata chavo chadamburwa 1-0 neFC Platinum vachitarisira kuti izvi hazvidzokororwe apo chikwata ichi chakananga kuBulawayo kunosangana neTsholotsho Pirates. Makwikwi eCastle Lager Premier Soccer League arikupinda musvondo rechinomwe apo Dynamos yacho iripachinhanho chakaoma chegumi neshanu asi mumwe mutsigiri Dembare VaShepard Manatsa vanoti vamwe vavo vanofanira kubvuma kukundwa kana izvi zvaitika. Asi VaManatsa vanoti chishuwiro chavo nedechekuti vakunde Tsholotsho Pirates kuitira kuti varambe vari muhondo yekukwikwidza kutora mukombe uyu uyo vakatorerwa neChicken Inn gore rapera. Asi vanoongorora zvemutambo wenhabvu vanoti zvirikutarisirwa naVaManatsa angangove maroto sezvo chikwata chavo chiri kutatarika. Dynamos ikakundwa, inosaririra zvikuru pazvikwata zviri kutungamira sezvo FC Platinum iyo iripamusoro soro isiri kutemwa nemusoro nekuti irikusangana neBorder Strikers iyo isina kana poindi imwechete kana chibodzwa zvacho pamitambo mitanhatu yavatamba. Muteveri weFC Platinum VaTerrence Kuhuni vanoti varikufara zvikuru nematambiro arikuita chikwata chavo vachiti ivo vakatarisa zvimwe zvikwata varikuona kunge FC Platinumn iri pamberi mberi zvinotyisa. VaKuhuni vanoti havasi kumbotarisa zvemutambo weBorder Starikers vachiti ivo vakatokunda kare. Asi kugona kunenge Kudada haifanire kudherera Border Strikers sezvo zvikwata zvinenge zviri pakaoma kudai zvinowanzoita mashiripiti anenge asingatarisirwe neveruzhinji. FC Platinum ikakundwa inenge yapa mukana kuHighlanders iyo iripamusha neHarare City. Vemumusha weHarare City varikuzhamba sezvirikuitawo veDynamos zvekuti svondo rapera vaishevedzera kuti murairidzi wavo VaTaurayi Mangwiro vanofanira kusiiswa basa. Izvi zvakaramba kutambirwa nevanoisa mari kuchikwata ichi vekanzuru yeHarare, vatsigiri ava vave kushevedzera kuti chikwata chavo chinofanira kukunda. Mumwe wavo vari kuti Harare City inofanira kukunda ndiVaLawrence Chapata avo varikuchemera mapoinzi matatu. Chikwata chiri pachinhanho chechitatu cheCaps United chiri pamusha asi kwete muNational Sports Stadium. Chiri kunotambira kuRufaro Stadium sezvo nhandare yeNational Sports Stadium yakachengeterwa mutambo uripo pakati pemaYoung Warriors nemaUnder 20 eCameroon nesvondo. MaGreen Machine akadamburwa mumutambo wavo wesvondo rapera 2-1 neHow Mine asi murairidzi wavo VaLloyd Chitembwe vanoti mutambo uyo yatove mvura yakaerera. Mumwe mutambo uripo ne Svondo uri pakati peChapungu neNgezi Platinum Stars Mitambo yese ye muHarare iri kutambwa neMugovera kupa mukana kumutambo wemaYoung Warriors nemaCameroon Cups we2017 Africa Youth Championships. Asi mune mamwe maguta, neSvondo mitambo iri ko ndeiyi. Mutare City Rovers ne Chicken Inn (Sakubva), Hwange ne How Mine (Colliery) and Highlanders v Harare City (Barbourfields) Nhengo yeWarriors Fan Club VaTendai Dzuwa vanoti veruzhinji vanofanira kuenda kuNational Sports Stadium kunokuza maYoung Warriors kuti akunde mumutambo wakakosha uyu. Chikwata chichakunda mumitambo miviri chichasangana neicho chichakundawo pamutambo weLibya neBenin munzira yekuenda kuma 2017 Africa Under 20 Championships. Makwikwi emuAfrica aya achaitirwa muZambia munaKubvumbi gore rinouya. Totarisa mutambo wekiriketi Masemi fainari e 2016 Associate Provincial League ari kubaka moto kuMasvingo neBindura apo zvikwat zvina zvasara mumakwikwi aya zvirikubandana. Chikwata cheSouthern Rocks chirikusangana neWestern Tigers kuMasvindo panguva imwecheteyo Centrals irikuratidzana masimba nePower Turbines kuBindura. Zvikwata zvichakunda mumitambo iyi zvirikusangana mufainari musi wa 28 Chivabvu. No media source currently available  	https://www.voashona.com/a/zimbabwe-mitambo/3339575.html
sports	Chess yotambwa padandemudande	  VATAMBI vechess vemuno vakaremara mitezo vachakwikwidza mumutambo wavo wekutanga weInternational Chess Federation Online Olympiad vachitamba kuburikidza nedandemudande (online).   Mitambo yechess haina kumbobvira yakanganiswa nekumiswa kwakamboitwa mimwe mitambo pasi rose senzira yekudzivirira kupararira kweCovid-19.   Sangano reWorld Chess Federation rakatanga kufambidzana nenguva kare izvo zvakaona mitambo ichitambwa kuburikidza nedandemutande.   Mutambo uyu uchatanga musi wa27 Mbudzi uye uchatambwa kwemasvondo matatu.   Zvikwata zvichakwikwidza mumutambo uyu zvichabva muAfrica, Europe, Asia nekuAmerica.   Zimbabwe ichange ichimirirwa nevatambi vana vanoti Tapiwa Gora, Chikafu Onai, Natasha Shonhiwa naTafadzwa Mashonganyika.   Mutauriri weZimbabwe Chess Federation, Thabo Elisha anoti mutambo uyu wakakosha zvikuru kune vatambi vemuno sezvo uchavabatsira nekuvawanisa mikana yakasiyana.   MuAfrica, Zimbabwe iri muboka rinonzi Zone 4.5 umo mune zvikwata zvakawanda asi kubva muboka iri nyika ino neZambia chete ndizvo zvakakwanisa kubudirira kuti zvigokwikwidza mumitambo iyi.   “Tiri kutarisira zvikuru kuti vatambi vedu vagokwikwidza mumitambo iyi uye tinoda chaizvo kuti vagohwina.   “Chess yange ichingotambwa zvayo, haina kunyanyokanganiswa nekuda kwelockdown sezvo taikwidza padandemutande nekudaro mutambo uyu uchatotambirwa padandemutande. Ndizvo zvakanakira chess nekuti mumwe anotambira ari kunyika yake mumwe ari kwaari, hapana chikonzero chekuti musangane sezvinoitwa mune mimwe mitambo,” anodaro Elisha.   Vatambi vemuno vachange vachitambira vari pamahofisi eZimbabwe Chess Federation ayo ari paJoina City muguta reHarare.   Shasha dzichahwina pamutambo uyu dzichawana  menduru nemimwe mibairo yakasiyana.	https://www.kwayedza.co.zw/chess-yotambwa-padandemudande/
sports	‘Timu dzemuHarare hadzilume’	wemutambo wePremier Soccer League wave pakati nepakati, mubvunzo une vatsigiri vazhinji venhabvu ndewekuti kubva kwakaita mukombe uyu uchienda kuZvishavane uchazodzoka here muHarare kana Bulawayo?   Gore radarika, FC Platinum yakanyora nhoroondo nekuve chikwata chekutanga kuhwina mukombe wePSL chisiri chemuHarare kana Bulawayo kubva muna 1980.   Kwemakore akawanda, zvimwe zvikwata zvisiri zvemuHarare zvaikundikana chaizvo kusimudza mukombe uyu apo zvimwe zvacho zvaizokundikana zvave pedyo sezvakaitwa neZPC Kariba iyo yakabvutirwa mukombe uyu zuva rekupedzisira.   Zvikwata zvePlatinum, zvinoti FC Platinum shasha dzePSL iyo iri kutungamirirwa naNorman Mapeza neNgezi Platinum yaTonderayi Ndiraya parizvino zviri kutamba nhabvu inonwisa mvura.   Shasha yakambonetsa ichitambira maWarriors, Dynamos FC nezvimwe zvekuEurope – Harlington Shereni – anoti zvichatora nguva refu kuti zvikwata zvemuHarare neBulawayo zvitevere matsimba eNgezi Platinum neFC Platinum nekuti zviviri izvi zvakagadzikana uye zvakarongeka.   “Zvichatora nguva refu kuti zvimwe zvikwata zvigotevera FC Platinum neNgezi Platinum nekuti zvakarongeka, zvakarongera vatambi vazvo kuti vatambe nhabvu vakasununguka,” anodaro Shereni.   Mushamarari wenhepfenyuro yeStar FM, Howard Musonza, anoti zvave kunetsa kuti mukombe ugouya kuHarare kana Bulawayo nekuda kwemamiriro akaita zvinhu pari zvino.	https://www.kwayedza.co.zw/timu-dzemuharare-hadzilume/
politics	Hurumende Inopikisa Kuti Chikowore naTakawira Vapihwe Mukana weKubvisa Mari yeChibatiso	Vatori venhau Frank Chikowore naSamuel Takawira avo vakasungwa neChishanu vachipomerwa mhosva yekuramba kuterera mapurisa vamiswa pamberi pedare ramajisitereti kuMbare nhasi. Asi dare iri rati richapa mutongo nemusi weChipiri svondo rinouuya pachikumbiro chavo chekuti vabhadhare mari yechibatiso kuti vatongwe vachibva kumba. Vaviri ava vaendeswa kuHarare Remand Prison uko vachange vari kusvika nemusi weChipiri apo pachanzikwa chikumbiro chavo. Chikowore naTakawira vakasungwa neChishanu vari pabasa kuchipatara chiri kurapwa nhengo dzeMDC nhatu dzinosanganisira mumiriri weHarare West muparamende, Muzvare Joana Mamombe, vachinzi vakatyora mutemo une chekuita nekudzivirwa kwechirwere cheCovid-19, Statutory Instrument 83 of 2020. Rimwe remagweta ari kumirira vaviri ava, VaPaidamoyo Saurombe, vaudza Studio7 kuti vaviri ava van kodzera kuti vabhadhare mari yechibatiso sezvo vaive pabasa uye vasina kumbopara mhosva. Asi muchuchusi panyaya iyi, VaTerence Mukuze, vapikisa kuti vaviri ava vabhadhare mare yechibatiso. Mushure mekunzwa kubva kumagweta evaviri ava, dare rati richapa mutongo waro nemusi weChipiri pamusoro pechikumbiro chaChikowore naTakawira. Nguva pfupi yapfuura dare repamusoro rakapa mutongo wekuti vatori venhau vanoita basa rakakosha zvikuru pakudzivirira kupararira kwe coronavirus nekudaro vanofanira kuita basa ravo kunyange nyika yakavharwa senzira yekudzivirira kupararira kwechirwere ichi. VaSaurombe vati mutongo weHigh Court uri pachena kuti vatori venhau vanofanira kuregwa vachiita basa ravo. Sachigaro wechikamu chemuHarare cheMedia Institute of Southern Africa –Africa, VaGarikai Chaunza, vaudza Studio7 kuti zvinosuwisa kuti vatapi venhau vari kuramba vachishungurudzwa munyika. Munyori musangano revatapi venhau vechidiki, reYoung Journalists Association, VaLeopold Munhende, vaudza Studio7 kuti sangano ravo harisi kufara nezviri kuitika. Baba veimwe nhengo yeMDC iri pachipatara pakasungirwa Chikowore naTakawira, Muzvare Cecilia Chimbiri, VaHenry Chimbiri, avo vakaona vaviri ava vachisungwa vaudza Studio7 kuti zvakaitwa nemapurisa kuda kutyityidzira vamwe vatapi venhau kuti vasaende pachipatara ichi pamwe nekunyora nekutepfenyura nyaya yekushungurudzwa kwenhengo nhengo dzeMDC idzi. Pane vatori venhau vanodarika gumi nevashanuvakabatwa kana kushungurudzwa nemapurisa nemasoja kubvira pakavharwa nyika senzira yekudzivirira kupararira kwe coronavirus. No media source currently available 	https://www.voashona.com/a/zimbabwe-prosecutors-oppose-chikowore-takawira-bail-application/5433029.html
politics	VaMwonzora Vanoti Ndivo Vave paNyanga Sezvo Vachiti Vakakunda Zvine Mutsindo	VaDouglas Mwonzora vanoti vakasarudzwa zviri pachena kutsiva mushakabva Morgan Tsvangirai semutungamiri webato reMDCT pakongiresi yechimbichimbi yakaitwa nemusi weSvondo. VaMwonzora vakakunda Muzvare Thokozani Khupe, VaElias Mudzuri pamwe naVaMorgan Komichi pakongiresi yechimbichimbi yekutsiva mushakabvu Tsvangirai. VaMwonzora vaudza Studio 7 kuti vakakunda zviri pachena kunyange vakakundwa ava vari kugunun’una kuti sarudzo hadzina kufambiswa zvakanaka uye Muzvare Khupe vachiti vambomisa VaMwonzora basa. Asi Amai Khupe vakaudza vatori husiku hweSvondo kuti sarudzo hadzina kufambiswa zvakanaka vachiti VaMwonzora vakashandisa chikiribidi kuti vakunde musarudzo idzi. Izvi zvatsinhirwa neumwe wevaikwikwidza musarudzo idzi VaElias Mudzuri avo vatiwo mhirizhonga nekusavhota zvakanaka kwevanhu vaifanira kuvhota zvinhu zvisingatarisirwe mubato rakaita seravo. VaMudzuri vati havasi kutambira zvakabuda musarudzo dzanezuro vachiti chavekudikanwa ndechekuti vagare pasi sehutungamiri hwebato kuti vaone kuti votora matanho api. Mibvunzo yatatumira Muzvare Khupe nevamwe vakakwidza musarudzo idzi VaMorgen Komichi yanga isati yapindurwa. Zvichakadaro, VaMwonzora vati vatotanga basa rekuumba musangano wavo kubva zvino zvichienda mberi vakati zviri kutaurwa nevakakundwa musarudzo zvinhu zvisina musoro. Tichiri panyaya iyi, nhengo yekomiti yepamusoro muMDC Alliance, VaLovemore Chinoputsa, vaudza Studio 7 kuti kongiresi yakaitwa neMDCT haisi pamutemo sezvo vachiti paive nevanhu vashoma panevanofanira kunge varipo. Vane ruzivo nezviri kuitika muMDCT vanoti kusafamba zvakanaka kunonzi kwakaita kongiresi yebato iri kunogona kusiya bato iri ratsemuka zvakare. No media source currently available  	https://www.voashona.com/a/vamwonzora-vanoti-ndivo-vave-panyanga-sezvo-vachiti-vakakunda-zvine-mutsindo/5716091.html
health	America Inobatsira Dzimwe Nyika neMushonga weNhomba yeCovid-19	Pamusangano wakaitwa nenyika dzakabudirira dzeG7, nyika idzi dzakazvipira kubatsira dzimwe nyika nenhomba yeCovid-19. Nhomba idzi, pamwe chete nezvakavimbiswa kubva muna Kukadzi 2021, zvichasvitsa rubatsiro rwemushonga rwese urwu pabhirioni remadhora mugore riri kuuya, America ichibatsira nehafu yemushonga iyi. Mugwaro ravakabudisa, vatungamiri venyika dzeG7 vakati chinhu chekutanga chavanoda kuitira dzimwe nyika dzepasi rose kuona kuti mushonga wakanaka uye unoshanda uwanikwe nenyika dziri kubudirira sezvo kubaiwa nhomba kwavanhu vose pasi pano chiri chinhu chakanakira vagari vose pasi pano. Mutungamiri weAmerica, VaJoe Biden, vakafara nekuzvipira kwakabvumiranwa uku, zvikurusei sezvo kwakauya mushure mekutaura kwavo kuti America ichatenga mishonga yePfizer/BioNTech inoita zviuru mazana mashanu kuti ipiwe kunyika dzinoita zana. Sekutaura kwakaita VaBiden, America iri kutenga mushonga wekupa dzimwe nyika unopfuura wakambotengwa nenyika ipi zvayo. VaBiden vakati, “Zviuru mazana mashanu zvemushonga wenhomba uyu zvichatanga kuendeswa kunyika dzakasiyana siyana mumwedzi waNyamavhuvhu gore rino. Zviuru mazana maviri zvemushonga uyu zvichaendeswa kuned zimwe nyika gore rino, uye zviuru mazana matatu zvichaendeswa mumwedzi mitanhatu yekutanga mugore ra2022.” Kuzvipira kweAmerica kubatsira dzimwe nyika nemishonga yenhomba yePfizer inoita zviuru mamirioni mazana mashanu kuri kuwedzerwa pamusoro pe mishonga inoita mamirioni makumi masere akavimbiswa dzimwe nyika naVaJoe Biden, avo vakazvipiravo kubatsira nemari inoita mabhirioni maviri emadhora eku America ekubatsira sangano rinobatsira dzimwe nyika mukuwana mushonga wenhomba. Chivimbiso chakaitwa nenyika dzeG7 chinoratidza kuti kubva muna 2020, nyika dzeG7 dzakazvipira kubatsira dzimwe nyika nemabhirioni maviri emushonga wenhomba. Nyika dzeG7 dzakazvipiravo kubatsira dzimwe nyika mukugadzira mushonga wenhomba munyika dzayo dzichishanda neQuad Vaccine Partnership yeAmerica, Australia, India neJapan. VaBiden vanoti zviri pachena kuti nyika dzeG7 dzinobvumirana kuti zvadzakavimbisa izvi hazvisi izvo zvese zvadzichaita, vachiti kubatsira uku kuchaenderera mberi kwenguva yakareba. No media source currently available 	https://www.voashona.com/a/america-and-g7-countries-donate-millions-of-covid-19-vaccines/5953902.html
politics	Chikumbiro chaHopewell Chin'ono Chinoramba Kutambirwa neDare	Dare ramajisitireti rarasa nhasi chikumbiro chemutori wenhau ane mukurumbira munyika, Hopewell Chin’ono, chekuti mhosva yaari kupomerwa iraswe. Dare iri rati mhosva yake achatanga kutongwa musi wa12 kusvika musi 14 Chikunguru. Vachipa mutongo wavo nhasi, mutongi wedare, Amai Vongai Muchuchuti Guwuriro, vati kunyange hazvo nyaya iri kupomerwa Chin’ono isina kujeka, ichajekeswa apo paachatongwa. Rimwe remagweta aChin’ono, VaGift Mtisi, vati dare ichokwadi kuti dare harina kutambira chikumbiro chavo richiti huchapupu hwenyaya huchabuda paichatongwa nyaya iyi. VaMtisi vati vabvumirana nevachuchusi kuti nyaya iyi itongwe muna Chikunguru. Chin’ono, uyo achatongwa achibva kumba kwake mushure mekubhadhara mari yechibatiso, ari kuramba nyaya iyi achiti ikodzero yake semutapi wenhau kufambisa mashoko. Chin’ono anonzi akakurudzira veruzhinji kuratidzira zvine mhirizhonga musi wa31 Chikunguru gore raperaachishandisa dandemutande rake reTwitter. Anonzi akaita izvi pamwe naVaJacob Ngarivhume nevamwe vakaita semumiriri weZengeza West, uye vari mutevedzeri wasachigaro weMDC Alliance, VaJob Sikhala, avo vari kumatarewo nemhosva imwe cheteyo. Mapurisa arambidza zvakare magweta aChin’ono kutaura nevatori venhau pasina chikonzero. Mukuru weMedia Institute of Southern Africa-Zimbabwe, VaTabani Moyo, vaudza Studio7 kuti zvinosuwisa kuti Chin’ono ava kutongwa nekuda kwebasa rake. Zvichakadai, mutori wenhau anoshanda akazvimirira, Jeffrey Moyo, asungwa nemapurisa uye pari zvino ari mumaoko emapurisa paHarare Central Police Station. Moyo ari kubatsirwa nemagweta, Amai Beatrice Mtetwa naVaDougie Coltart, uye VaColart vaudza Studio7 kuti hazvisati zvajeka kuti Moyo asungirwei. Mutauriri wemapurisa, Assistant Commissioner Paul Nyathi, vati tivabate mangwana panyaya iyi. Zvichakadai VaMoyo, vaudza Studio 7 kuti hurumende inofanira kusiya vatapi venhau vachishanda vakasununguka. Pataenda pamhepo Jeffrey Moyo ange achiri kukamba yemapurisa paHarare Central. No media source currently available 	https://www.voashona.com/a/zimbabwe-journalist-hopwell-chinono-request-dismissed-by-court/5905537.html
